1813.9101487199	0.0001571404
1812.0459039627	0.0001448997
1810.1816592055	0.0001296213
1808.3174144484	0.0001151976
1806.4531696912	0.0001004375
1804.5889249340	0.0000853411
1802.7246801769	0.0000703835
1800.8604354197	0.0000560883
1798.9961906626	0.0000448545
1797.1319459054	0.0000378643
1795.2677011482	0.0000390016
1793.4034563911	0.0000427323
1791.5392116339	0.0000466164
1789.6749668767	0.0000491965
1787.8107221196	0.0000502212
1785.9464773624	0.0000510121
1784.0822326053	0.0000529616
1782.2179878481	0.0000606205
1780.3537430909	0.0000709537
1778.4894983338	0.0000829909
1776.6252535766	0.0000929691
1774.7610088194	0.0000999709
1772.8967640623	0.0001008601
1771.0325193051	0.0000959915
1769.1682745479	0.0000850860
1767.3040297908	0.0000704379
1765.4397850336	0.0000528035
1763.5755402765	0.0000379535
1761.7112955193	0.0000265464
1759.8470507621	0.0000179802
1757.9828060050	0.0000142375
1756.1185612478	0.0000192067
1754.2543164906	0.0000260987
1752.3900717335	0.0000331550
1750.5258269763	0.0000396276
1748.6615822191	0.0000480388
1746.7973374620	0.0000642906
1744.9330927048	0.0000854006
1743.0688479477	0.0001107289
1741.2046031905	0.0001372357
1739.3403584333	0.0001635861
1737.4761136762	0.0001863037
1735.6118689190	0.0002046929
1733.7476241618	0.0002177990
1731.8833794047	0.0002287379
1730.0191346475	0.0002389797
1728.1548898904	0.0002522534
1726.2906451332	0.0002685776
1724.4264003760	0.0002883763
1722.5621556189	0.0003080858
1720.6979108617	0.0003262300
1718.8336661045	0.0003398924
1716.9694213474	0.0003491104
1715.1051765902	0.0003539229
1713.2409318330	0.0003567586
1711.3766870759	0.0003588000
1709.5124423187	0.0003615325
1707.6481975616	0.0003652708
1705.7839528044	0.0003695743
1703.9197080472	0.0003730105
1702.0554632901	0.0003743217
1700.1912185329	0.0003727552
1698.3269737757	0.0003671251
1696.4627290186	0.0003577547
1694.5984842614	0.0003446729
1692.7342395042	0.0003295112
1690.8699947471	0.0003141624
1689.0057499899	0.0003026404
1687.1415052328	0.0002991582
1685.2772604756	0.0003056454
1683.4130157184	0.0003241124
1681.5487709613	0.0003526464
1679.6845262041	0.0003901295
1677.8202814469	0.0004374752
1675.9560366898	0.0004994000
1674.0917919326	0.0005803989
1672.2275471755	0.0006932262
1670.3633024183	0.0008411082
1668.4990576611	0.0010299409
1666.6348129040	0.0012510854
1664.7705681468	0.0014966428
1662.9063233896	0.0017504155
1661.0420786325	0.0019963279
1659.1778338753	0.0022288924
1657.3135891181	0.0024436114
1655.4493443610	0.0026530300
1653.5850996038	0.0028644023
1651.7208548467	0.0030935814
1649.8566100895	0.0033429640
1647.9923653323	0.0036130813
1646.1281205752	0.0038966304
1644.2638758180	0.0041910722
1642.3996310608	0.0044980072
1640.5353863037	0.0048282640
1638.6711415465	0.0052016503
1636.8068967894	0.0056294817
1634.9426520322	0.0061270297
1633.0784072750	0.0066925972
1631.2141625179	0.0073235240
1629.3499177607	0.0080116959
1627.4856730035	0.0087507553
1625.6214282464	0.0095388331
1623.7571834892	0.0103748683
1621.8929387320	0.0112587595
1620.0286939749	0.0121892048
1618.1644492177	0.0131645529
1616.3002044606	0.0141818142
1614.4359597034	0.0152414897
1612.5717149462	0.0163444802
1610.7074701891	0.0174958743
1608.8432254319	0.0187022444
1606.9789806747	0.0199690294
1605.1147359176	0.0213032272
1603.2504911604	0.0227113683
1601.3862464032	0.0241988264
1599.5220016461	0.0257715732
1597.6577568889	0.0274377186
1595.7935121318	0.0292011388
1593.9292673746	0.0310645923
1592.0650226174	0.0330276564
1590.2007778603	0.0350855477
1588.3365331031	0.0372338369
1586.4722883459	0.0394669808
1584.6080435888	0.0417768508
1582.7437988316	0.0441549867
1580.8795540745	0.0465915836
1579.0153093173	0.0490710959
1577.1510645601	0.0515695401
1575.2868198030	0.0540653244
1573.4225750458	0.0565353557
1571.5583302886	0.0589521118
1569.6940855315	0.0612974577
1567.8298407743	0.0635560676
1565.9655960171	0.0657131672
1564.1013512600	0.0677519962
1562.2371065028	0.0696611032
1560.3728617457	0.0714307874
1558.5086169885	0.0730525330
1556.6443722313	0.0745176002
1554.7801274742	0.0758193359
1552.9158827170	0.0769532844
1551.0516379598	0.0779176429
1549.1873932027	0.0787179023
1547.3231484455	0.0793592185
1545.4589036883	0.0798464268
1543.5946589312	0.0801840574
1541.7304141740	0.0803815424
1539.8661694169	0.0804520473
1538.0019246597	0.0804080814
1536.1376799025	0.0802618712
1534.2734351454	0.0800210312
1532.4091903882	0.0796895102
1530.5449456310	0.0792726874
1528.6807008739	0.0787767693
1526.8164561167	0.0782094449
1524.9522113596	0.0775733814
1523.0879666024	0.0768670812
1521.2237218452	0.0760884807
1519.3594770881	0.0752357766
1517.4952323309	0.0743130893
1515.6309875737	0.0733308345
1513.7667428166	0.0722995698
1511.9024980594	0.0712281764
1510.0382533022	0.0701204315
1508.1740085451	0.0689728335
1506.3097637879	0.0677857623
1504.4455190308	0.0665659383
1502.5812742736	0.0653248578
1500.7170295164	0.0640768781
1498.8527847593	0.0628286004
1496.9885400021	0.0615784675
1495.1242952449	0.0603241883
1493.2600504878	0.0590645187
1491.3958057306	0.0578014441
1489.5315609734	0.0565395840
1487.6673162163	0.0552830398
1485.8030714591	0.0540352948
1483.9388267020	0.0527981706
1482.0745819448	0.0515706092
1480.2103371876	0.0503452457
1478.3460924305	0.0491095856
1476.4818476733	0.0478581004
1474.6176029161	0.0465972461
1472.7533581590	0.0453437679
1470.8891134018	0.0441196822
1469.0248686447	0.0429384597
1467.1606238875	0.0417952202
1465.2963791303	0.0406803265
1463.4321343732	0.0395874009
1461.5678896160	0.0385124646
1459.7036448588	0.0374506228
1457.8394001017	0.0363906845
1455.9751553445	0.0353202373
1454.1109105873	0.0342389122
1452.2466658302	0.0331561975
1450.3824210730	0.0320834070
1448.5181763159	0.0310273357
1446.6539315587	0.0299873184
1444.7896868015	0.0289587490
1442.9254420444	0.0279419236
1441.0611972872	0.0269465987
1439.1969525300	0.0259870645
1437.3327077729	0.0250746142
1435.4684630157	0.0242112130
1433.6042182586	0.0233870447
1431.7399735014	0.0225836132
1429.8757287442	0.0217823889
1428.0114839871	0.0209759232
1426.1472392299	0.0201713927
1424.2829944727	0.0193816591
1422.4187497156	0.0186147895
1420.5545049584	0.0178692807
1418.6902602012	0.0171359479
